@id,accessScheme,contentType,parentPid,publishScheme,hasData_checksum_checksumValue,hasData_fileLabel,hasData_format,hasData_size,isDescribedBy_created,isDescribedBy_createdBy
frl:6511034,public,file,frl:6511033,public,9ce9667805d2571fe6b936189eeeda68,Food Science   Nutrition - 2024 - Gao - Ultrasonic‐assisted extraction of nanocellulose from sweet potato residue and its.pdf,application/pdf,7620718,2025-04-14T12:39:04.487+0200,286.0
frl:6511035,public,file,frl:6489601,public,49f9f80e1da2645e2a2964cf0d238a3f,nsae058.pdf,application/pdf,21497595,2025-04-14T12:48:12.533+0200,317.0
frl:6511036,public,file,frl:6489602,public,1a9376f36b73d69e02384fb506dc4a39,Journal of Personality - 2024 - Wenzel - Neuroticism is Associated With Greater Affective Variability at High Levels of.pdf,application/pdf,415276,2025-04-14T12:52:28.788+0200,317.0
frl:6511037,public,file,frl:6489603,public,bbd48bd45c5f4e9357c0a6ebfaa40305,A qualitative investigation of demands resources and self-regulation during Navy deployment.pdf,application/pdf,960302,2025-04-14T12:59:58.048+0200,317.0
frl:6511038,public,file,frl:6511032,public,456119fcf001d968513b697056361a93,1-s2.0-S0896627325000455-main.pdf,application/pdf,4833137,2025-04-14T13:21:24.622+0200,242.0
frl:6511042,public,file,frl:6511041,public,81b8db1cf1c8af2e58828dcdcb954200,Gross-Front Agron-2024.pdf,application/pdf,8844025,2025-04-14T13:43:45.562+0200,325.0
frl:6511045,public,file,frl:6511044,public,c157946134d36a6daabb127ae2397515,Houben-biuz-2024.pdf,application/pdf,2763511,2025-04-14T13:53:41.685+0200,325.0
frl:6511047,public,file,frl:6511046,public,4169f91c20058a9a755f0226119a304d,Huang-Annu Rev Plant Biol-2024.pdf,application/pdf,1009073,2025-04-14T14:05:34.395+0200,325.0
frl:6511049,public,file,frl:6511048,public,8b4b670766318ed4c47dd6fd73d16f97,Jokarfard-Front Plant Sci-2024.pdf,application/pdf,1759219,2025-04-14T14:20:25.135+0200,325.0
frl:6511051,public,file,frl:6511050,public,aaae414fd0dea3142f1a10f4a6951786,Koenig-Bioinform Adv-2024.pdf,application/pdf,439533,2025-04-14T14:38:09.720+0200,325.0
frl:6511053,public,file,frl:6511052,public,7c7a25b5e37b1684d45eeadc1a32a359,Krause-Bioengineering-2024.pdf,application/pdf,3411188,2025-04-14T14:47:47.860+0200,325.0
frl:6511054,public,file,frl:6489604,public,bca2df10fc581bebb4879f2a3e0a52e2,s41586-024-07805-2.pdf,application/pdf,11768918,2025-04-15T09:03:35.095+0200,317.0
frl:6511055,public,file,frl:6489605,public,d8c27e6e64ee5fa7896bbf9f1b85a38b,journal.pone.0309197.pdf,application/pdf,518901,2025-04-15T09:09:44.429+0200,317.0
frl:6511056,public,file,frl:6489606,public,6b748e3ff8c98c2b13bddabe0007c0f5,s44271-024-00138-w.pdf,application/pdf,10661236,2025-04-15T09:13:10.067+0200,317.0
frl:6511057,public,file,frl:6489607,public,0de1e3e36323053c87ae450560a2ffd2,s41598-024-76310-3.pdf,application/pdf,2856102,2025-04-15T09:19:25.419+0200,317.0
frl:6511058,public,file,frl:6489609,public,d242a1850788950192f5b1cab7a31025,s41598-024-74908-1.pdf,application/pdf,2980175,2025-04-15T09:26:37.562+0200,317.0
frl:6511059,public,file,frl:6489610,public,b3541e3a4f3557ab96391663eefa7044,The association of multi-system conditions on mental health trajectories during naval deployment.pdf,application/pdf,1127710,2025-04-15T09:58:37.708+0200,317.0
frl:6511062,public,file,frl:6489612,public,37d3cda821ca88d3c7706238ec902073,PIIS2589004224024131.pdf,application/pdf,4443145,2025-04-15T10:09:18.755+0200,317.0
frl:6511063,public,file,frl:6489613,public,f9510528bc4fa344c384cc6ee7c427d6,1-s2.0-S2352289524000869-main.pdf,application/pdf,3742622,2025-04-15T10:12:42.754+0200,317.0
frl:6511064,public,file,frl:6489614,public,59ec4683601964563ad72a0906960ff0,1-s2.0-S0005796724001803-main.pdf,application/pdf,4311297,2025-04-15T10:16:58.501+0200,317.0
frl:6511065,public,file,frl:6489615,public,cc6cd292d2f72c6d4067d2ee54dc35f1,2025-41860-009.pdf,application/pdf,1194541,2025-04-15T10:25:20.314+0200,317.0
frl:6511066,public,file,frl:6489616,public,cabe50024eb56133dbe5ca28778816d1,2025-42685-001.pdf,application/pdf,899325,2025-04-15T10:29:31.625+0200,317.0
frl:6511068,public,file,frl:6511067,public,1e788293394b925939a33d2149e648c2,Lueck-Bioinformatics Adv-2024.pdf,application/pdf,576813,2025-04-15T11:05:29.366+0200,325.0
frl:6511070,public,file,frl:6511069,public,3b60852ffffb076a7b9c19b320251ef6,Milyaev-Eur J Hortic Sci-2024.pdf,application/pdf,818304,2025-04-15T11:31:20.679+0200,325.0
frl:6511073,public,file,frl:6511071,public,c0f934a1d04f40f1262a08b24e495c0b,Kumar-Genetic Resources-2024.pdf,application/pdf,649939,2025-04-15T11:42:03.126+0200,325.0
frl:6511075,public,file,frl:6511074,public,3704f3d9086bfd804eb584cd7116e4cf,Morales Orellana-Front Plant Sci-2024.pdf,application/pdf,17628847,2025-04-15T11:56:50.056+0200,325.0
frl:6511077,public,file,frl:6511076,public,32199fb5e4cbc19654269b18919716e9,Mourad-Front Plant Sci-2024.pdf,application/pdf,4433508,2025-04-15T12:10:34.557+0200,325.0
frl:6511079,public,file,frl:6511078,public,ae9a2bacfe7a533a19477a201a05ed54,Mourad-Agronomy-2024.pdf,application/pdf,3000413,2025-04-15T15:07:18.689+0200,325.0
frl:6511081,public,file,frl:6511080,public,406acdfdd0f169ba4d962f835bae612c,Nagel-Annu Rev Plant Biol-2024.pdf,application/pdf,2322212,2025-04-15T15:23:53.827+0200,325.0
frl:6511083,public,file,frl:6511082,public,15fc03c3168afa1ebdacab7565d45b29,Food Science   Nutrition - 2024 - Saghari - Evaluation of whey protein coating containing free and Pickering emulsion forms.pdf,application/pdf,1682270,2025-04-16T11:10:12.977+0200,286.0
frl:6511085,public,file,frl:6511084,public,ecb3f928f0cf69753af9112820e07ba3,Nowicka-Crop J-2024.pdf,application/pdf,6478645,2025-04-16T11:49:12.201+0200,325.0
frl:6511088,public,file,frl:6511087,public,c6733b471bcab79b81a1fd854f51273d,Peniton-Sci Rep-2024.pdf,application/pdf,2226753,2025-04-16T11:57:42.892+0200,325.0
frl:6511090,public,file,frl:6511089,public,1cd343218686f2e76ac77ca5fe4c3f96,Schubert-The Nucleus-2024.pdf,application/pdf,819534,2025-04-16T12:06:14.317+0200,325.0
frl:6511092,public,file,frl:6511091,public,4bf3add903e526d392cad7250343f612,Food Science   Nutrition - 2024 - Monte - Omega‐3 supplementation attenuates doxorubicin‐induced cardiotoxicity but is not.pdf,application/pdf,4741857,2025-04-16T12:07:02.928+0200,286.0
frl:6511095,public,file,frl:6511094,public,a2b4542e4a9e137cb12ca3722d59331c,Food Science   Nutrition - 2024 - Azimi - Comparing lactic acid bacteria biodiversity in irritable bowel syndrome and.pdf,application/pdf,2315072,2025-04-16T12:37:09.082+0200,286.0
frl:6511096,public,file,frl:6511093,public,ff4d61848a0e20b03e966843863439f6,frl6511093_coverpage_Promotion_Julian_Julian_P-P_Hild_27-02-24.pdf,application/pdf,2110972,2025-04-16T12:57:17.455+0200,25.0
frl:6511098,public,file,frl:6511097,public,668cfbef027760024f4da26288a4aabd,Fusi-PNAS-2022.pdf,application/pdf,2101115,2025-04-16T13:37:52.917+0200,325.0
frl:6511100,public,file,frl:6511099,public,46d9a93b47c5e2bb979b4eb28bb9bcaf,Hofstatter-Cell-2022.pdf,application/pdf,12198629,2025-04-16T14:05:28.569+0200,325.0
frl:6511102,public,file,frl:6511101,public,abb5649757485ef62d6612f5446141ab,Jiang-Plant Commun-2022.pdf,application/pdf,3941102,2025-04-16T14:22:35.785+0200,325.0
frl:6511104,public,file,frl:6511103,public,ea30f550a2a0dc02fa71a3546f827ec7,Laha-Plant Physiol-2022.pdf,application/pdf,2191302,2025-04-16T14:45:59.077+0200,325.0
frl:6511106,public,file,frl:6511105,public,4779d8ed540c4faeb6ba4545e8415771,Li-J Integr Plant Biol-2022.pdf,application/pdf,4587947,2025-04-16T15:10:25.086+0200,325.0
frl:6511108,public,file,frl:6511107,public,8f19815d54806f17afd74c2e16cf7f0e,Paczesniak-Front Plant Sci-2022.pdf,application/pdf,6645666,2025-04-16T15:24:26.101+0200,325.0
frl:6511110,public,file,frl:6511109,public,86df86ec1c4991319bf765845a7e3602,Pundir-Sci Rep-2022.pdf,application/pdf,2893464,2025-04-17T10:24:16.237+0200,325.0
frl:6511112,public,file,frl:6511111,public,488ecee0f2964fbe03642a42a115be17,Food Science   Nutrition - 2024 - Bilecen Şen - Effect of edible film prepared with plasma‐activated water and olive leaf.pdf,application/pdf,527460,2025-04-17T10:29:08.446+0200,286.0
frl:6511114,public,file,frl:6511113,public,616ce79916002a799ada1dfc9ff61317,Randall-Nucleus-2022.pdf,application/pdf,39607176,2025-04-17T11:09:10.765+0200,325.0
frl:6511116,public,file,frl:6511115,public,dfe8542ad3b262906131a836c1dd4980,Food Science   Nutrition - 2024 - Zhang - RNA m6A methylation regulatory mechanism of resveratrol in premature senescence.pdf,application/pdf,17695786,2025-04-17T11:26:35.550+0200,286.0
frl:6511118,public,file,frl:6511117,public,6fd885736ea7f2b9b70b2ff25f7ea8f2,Rehman Arif-Cereal Res Commun-2022.pdf,application/pdf,1206449,2025-04-17T11:29:24.217+0200,325.0
frl:6511120,public,file,frl:6511119,public,cde842adf2bf41bc1dbf1be27d99568e,Rosignoli-Plant genome-2022.pdf,application/pdf,1569971,2025-04-17T11:45:24.618+0200,325.0
frl:6511122,public,file,frl:6511121,public,7ace74aafbc06c05083f791a9ae6ee93,Sayed-Int J Mol Sci-2022.pdf,application/pdf,1686709,2025-04-17T11:59:33.041+0200,325.0
frl:6511124,public,file,frl:6511123,public,3a138e28c6db5b1dc59e0fb14eb02f40,Food Science   Nutrition - 2024 - Mangope - Microencapsulation and characterization of pomegranate seed oil using gum.pdf,application/pdf,2185365,2025-04-17T12:07:55.279+0200,286.0
frl:6511126,public,file,frl:6511125,public,a3a1f5fe8ac14d84433cdd147ff19596,Schreiber-Mol Biol Evol-2022.pdf,application/pdf,1466073,2025-04-17T12:10:06.302+0200,325.0
frl:6511128,public,file,frl:6511127,public,60ac5ae4fc06d001aec210e8be8ac1a4,Seidl-Sci Rep-2022.pdf,application/pdf,2213333,2025-04-17T12:22:28.255+0200,325.0
frl:6511130,public,file,frl:6511129,public,2c12abbb54b43a0e5da972d36a9de571,Tinker-Commun Biol-2022.pdf,application/pdf,1194910,2025-04-17T12:30:19.678+0200,325.0
frl:6511133,public,file,frl:6511132,public,5af8d0c015969181e9a49d39f588b266,Wang-Front Plant Sci-2022.pdf,application/pdf,6112518,2025-04-17T13:45:30.254+0200,325.0
frl:6511140,public,file,frl:6511139,public,2d76908fc161438ec6fa6d89448c6b4b,Food Science   Nutrition - 2024 - Altan - Enhancing the Quality of Ready‐to‐Eat Trout Burger Patties  Investigating the.pdf,application/pdf,647139,2025-04-24T10:58:05.285+0200,286.0
frl:6511141,public,file,frl:6511138,public,20a713be958f47b9c610cdb0f7ccc70b,10.1515_mim-2024-0027.pdf,application/pdf,2476845,2025-04-24T11:47:55.158+0200,242.0
frl:6511143,public,file,frl:6511142,public,2bdb6d99ff4eb93d403f3ea4f32ddaff,Food Science   Nutrition - 2024 - Shen - Interplays of Dietary Fat with BMI and FAAH rs324420 on HDL‐C in Gender‐Dependent.pdf,application/pdf,872474,2025-04-24T11:56:35.500+0200,286.0
frl:6511145,public,file,frl:6511144,public,3a7b0bf42eb2cf90e4387e2d3ac1461f,Food Science   Nutrition - 2024 - Cusumano - Small Steps to the Big Picture for Health‐Promoting Applications Through the.pdf,application/pdf,2568976,2025-04-24T12:26:02.477+0200,286.0
frl:6511147,public,file,frl:6511146,public,b7a6089df3dc642c67509e3aea6298f2,Food Science   Nutrition - 2024 - Zhang - Effect of Boiling and Roasting Treatments on the Nutrients  Lipid Quality  and.pdf,application/pdf,2702728,2025-04-24T13:06:59.583+0200,286.0
frl:6511154,public,file,frl:6511134,public,eb90a4277751988bb95a8df0a63b977d,DFG Final_report SCHI 1486_2-1  IB 24_12-1_public_part.pdf,application/pdf,251263,2025-04-28T09:52:31.162+0200,339.0
frl:6511157,public,file,frl:6511156,public,8030f90706862ab0b9b54600b208e540,fcaf135.pdf,application/pdf,1271591,2025-04-29T10:07:23.471+0200,242.0
frl:6511158,public,file,frl:6510296,public,f06266a113be48a5b40d308958bec3b1,Dissetation_Sabur Safi_Final 2023.pdf,application/pdf,2111806,2025-04-29T10:11:04.120+0200,339.0
frl:6511160,public,file,frl:6511159,public,d8f0185cd5cb09a9456658504c6aac17,Metadata schema of the ELN Finder (V2_0).xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,138218,2025-04-29T11:31:29.828+0200,317.0
frl:6511162,public,file,frl:6511072,public,879da74f8a2a4c31fb8f46d3b5f1e635,frl6511072_Buellesbach_DFG_Final_Report.pdf,application/pdf,611067,2025-04-30T08:04:22.499+0200,288.0
frl:6511164,public,file,frl:6511163,public,7262e09a45183430d93aa126679e36c1,7-103_2023_Article_3829.pdf,application/pdf,260710,2025-04-30T12:57:26.630+0200,280.0
frl:6511170,public,file,frl:6511169,public,2ba016f44aac6ebb69f6198e37d33de3,Food Science   Nutrition - 2024 - Barazi - Enhancement of kefir functionality by adding black elderberry and evaluation of.pdf,application/pdf,585634,2025-05-05T11:09:10.313+0200,286.0
frl:6511171,public,file,frl:6511155,public,05cdf5fe72d5787ca1fc3588fb5bb813,Global Guideline for the Diagnosis and Management of Candidiasis_Overview.mp4,video/mp4,31463144,2025-05-05T11:35:48.332+0200,288.0
frl:6511172,public,file,frl:6511161,public,1564b3a7ec4e5bd8a5b6be2efbcb94bc,Global Guideline for the Diagnosis and Management of Candidiasis_ Hepatosplenic Candidiasis.mp4,video/mp4,27831134,2025-05-05T11:40:25.436+0200,288.0
frl:6511174,public,file,frl:6511173,public,e1293c0439284657e9e42d1a6623ee9b,Food Science   Nutrition - 2024 - Aregbe - Probiotic Lactobacillus plantarum LP28 and Saccharomyces cerevisiae improve the.pdf,application/pdf,1665572,2025-05-05T11:51:48.912+0200,286.0
frl:6511176,public,file,frl:6511175,public,5c0c0430d262d5854ee889bf9f56c4d9,Food Science   Nutrition - 2024 - Taghadosi - Encapsulation of Curcumin With Persian Gum and Its Application to the.pdf,application/pdf,725158,2025-05-05T12:36:24.316+0200,286.0
frl:6511178,public,file,frl:6511177,public,ac130168fb03426d278bd5554194b508,Food Science   Nutrition - 2024 - Dey - Influence of Aloe Vera Gel and Safe Salts on Storage Quality of Minimally Processed.pdf,application/pdf,4262520,2025-05-05T13:09:37.623+0200,286.0
frl:6511181,public,file,frl:6511180,public,acebf264ac839a788644d9c20953ae52,FOM-Forschung-ifgs-Schriftenreihe-33-Schaff-Schaff-Psychische-Erkrankungen-Kontakt-2025.pdf,application/pdf,3363839,2025-05-05T16:53:12.504+0200,26.0
frl:6511182,public,file,frl:6511179,public,2f4e7efd4418f804b4da0347372b56c7,FOM-Forschung-ifgs-Schriftenreihe-32-Schwaabe-EU-Pharmacy-Market-2025.pdf,application/pdf,3905875,2025-05-05T16:58:38.935+0200,26.0
frl:6511184,public,file,frl:6511183,public,5b348d97ca588cef176d9e7f615405a2,s43621-024-00616-5.pdf,application/pdf,1602150,2025-05-06T09:28:44.057+0200,333.0
frl:6511186,public,file,frl:6511185,public,279f4a6cc41b5d9e83f91617fc61fba4,1-s2.0-S2772375524002934-main.pdf,application/pdf,5672709,2025-05-06T09:49:47.898+0200,333.0
frl:6511188,public,file,frl:6511187,public,14d5785b60036451acd61e2bd4f6752a,s10460-024-10561-8 (1).pdf,application/pdf,1649141,2025-05-06T10:36:21.035+0200,333.0
frl:6511191,public,file,frl:6511190,public,467682ed19042fcefbaae5ee569ac21e,journal.pone.0322334.pdf,application/pdf,2305748,2025-05-06T14:17:52.203+0200,337.0
frl:6511193,public,file,frl:6511192,public,8d112e14faa3d2d1ca5b6832b8ad1dfa,journal.pone.0320792.pdf,application/pdf,624363,2025-05-06T14:25:03.704+0200,337.0
frl:6511195,public,file,frl:6511194,public,5085f25c71efe9bde9c25ce63bce299d,journal.pone.0321622.pdf,application/pdf,1239824,2025-05-06T14:51:21.119+0200,337.0
frl:6511202,public,file,frl:6511201,public,7874b45770edb71ff82dc6a8cbd79932,Food Science   Nutrition - 2024 - Chang - Semen Trigonellae alleviates LPS‐induced depressive behavior via enhancing the.pdf,application/pdf,7233985,2025-05-07T10:12:26.616+0200,286.0
frl:6511203,public,file,frl:6511198,public,d0c6d6b3ecdbc1fb7ea1fd29bbf6d16d,1-s2.0-S0022395624000827-main.pdf,application/pdf,1104808,2025-05-07T10:13:43.747+0200,242.0
frl:6511205,public,file,frl:6511204,public,d242148e21602ecce2f844fe95938d49,Food Science   Nutrition - 2024 - Kaya - Optimizing Grape Quality Through Tillage and Organic Fertilization  A.pdf,application/pdf,2390414,2025-05-07T10:35:03.110+0200,286.0
frl:6511208,public,file,frl:6511207,public,aeac6785970c549894f6f26bd3cb02d7,Food Science   Nutrition - 2024 - Khalil - Organoleptic characteristics of high‐protein snacks with novel and sustainable.pdf,application/pdf,941880,2025-05-07T12:03:12.799+0200,286.0
frl:6511210,public,file,frl:6511209,public,2f986161cdbef619e466d63ec740ffc2,Food Science   Nutrition - 2024 - Üstün - Can Enzymatic Modified Pectin in Mediterranean Fruits Be Therapeutic Against.pdf,application/pdf,2031142,2025-05-07T12:22:37.427+0200,286.0
frl:6511213,public,file,frl:6511212,public,3ee7d29f5b2a635280380709c1b3925f,Food Science   Nutrition - 2024 - Pereira - Application of microalgae as natural colorant for pastry and confectionary.pdf,application/pdf,1548073,2025-05-07T13:17:02.425+0200,286.0
frl:6511214,public,file,frl:6511206,public,d8e86b62475a128343d46f75f0dd1d21,awae149.pdf,application/pdf,1414225,2025-05-07T13:38:37.612+0200,242.0
frl:6511216,public,file,frl:6511215,public,6b0db74fce83d5d4cecf17bf34a55c89,Food Science   Nutrition - 2024 - Xie - Hydrolyzed milk infant formula effectively protects against milk protein allergy .pdf,application/pdf,3363255,2025-05-08T10:37:22.990+0200,286.0
frl:6511219,public,file,frl:6511218,public,083a64daa1df3cfb463fe2836dfd94b1,Food Science   Nutrition - 2024 - Zhang - Revealing the Potential of Star Anise Essential Oil  Comparative Analysis and.pdf,application/pdf,6205334,2025-05-08T11:20:41.530+0200,286.0
frl:6511220,public,file,frl:6511217,public,96edcbf603703359f1706ae16d9a8e73,s41467-024-53360-9.pdf,application/pdf,5819811,2025-05-08T11:51:50.977+0200,242.0
frl:6511222,public,file,frl:6511221,public,9afb5c4bb88a4904fbaf3c37c84a9756,Food Science   Nutrition - 2024 - Castro‐Alba - Fermented Quinoa and Canihua in Plant‐Based Diets Increase Iron and Zinc.pdf,application/pdf,915405,2025-05-08T12:18:43.427+0200,286.0
frl:6511224,public,file,frl:6511223,public,4b9da8e5c86465a4817497950ddc2ca2,Food Science   Nutrition - 2024 - Cao - Anti‐Inflammatory Effects of Fermented and Aged Mountain‐Cultivated Ginseng Sprouts.pdf,application/pdf,5975584,2025-05-08T12:59:03.970+0200,286.0
frl:6511226,public,file,frl:6511225,public,ad1199fdf06370ffc79212ea0855b24e,journal.pone.0322876.pdf,application/pdf,1348649,2025-05-08T13:37:50.576+0200,337.0
frl:6511229,public,file,frl:6511227,public,bb1309552856d1b112f608b1e5cadb26,journal.pone.0322873.pdf,application/pdf,1097767,2025-05-08T13:47:52.044+0200,337.0
frl:6511231,public,file,frl:6511230,public,13173266b073f8fb5f748a9122e9c446,journal.pone.0322710.pdf,application/pdf,1820435,2025-05-08T14:05:30.515+0200,337.0
frl:6511233,public,file,frl:6511232,public,c040c5b87364266cca380f603e335952,journal.pone.0322701.pdf,application/pdf,3416008,2025-05-08T14:20:21.047+0200,337.0
frl:6511235,public,file,frl:6511234,public,cf2daaa9ddf3c0d9a6e01224d76bad65,journal.pone.0323093.pdf,application/pdf,368077,2025-05-09T09:04:37.674+0200,337.0
frl:6511237,public,file,frl:6511236,public,1738d399cd0c6bd61855c954c1008e40,journal.pone.0317071.pdf,application/pdf,2212726,2025-05-09T09:17:36.160+0200,337.0
frl:6511239,public,file,frl:6511238,public,76edf933ffd3cafade44f337f770e715,journal.pone.0322003.pdf,application/pdf,762380,2025-05-09T09:30:49.394+0200,337.0
frl:6511241,public,file,frl:6511240,public,b000e0f6cec5fc78600a42b61ee56e3b,journal.pone.0322116.pdf,application/pdf,1441315,2025-05-09T09:44:36.878+0200,337.0
frl:6511244,public,file,frl:6511243,public,49f72b29bfc8e9b5eca0c7098daf8965,journal.pone.0321955.pdf,application/pdf,1469715,2025-05-09T10:01:22.402+0200,337.0
